alpha_id,expression,explanation,ic_mean,ic_ir,ict,icstocknum,long_excret,long_sharpe,long_ir,long_excmdd,ls_ret,ls_std,ls_sharpe,ls_mdd,method_name,target_dimension,refinement_suggestion,factor_description,mcts_reason,max_ast_similarity,most_similar_alpha_id,complexity_symbolic_length,complexity_operator_count,complexity_parameter_count,complexity_feature_count,complexity_depth,non_null_ratio,dimension_scores,mcts_reward,effectiveness_score,diversity_score,stability_score,turnover_score,turnover_proxy,overfit_score,forbidden_subtrees,parent_expression,ic_5_mean,ic_20_mean
alpha-20260614_164620_MCTS_016,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(Std(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(Mean(Abs(Delta(close, 5)), 20)) + 1e-6)) + 0.01 * Rank(Delta(close, 5)) * Sign(Delta(volume, 5))","本次 refinement 做了三项改动：1) 将调整项中的 `Rank(EMA(Delta(volume, 5), 10))` 替换为 `Rank(Std(Delta(volume, 5), 10))`，用成交量短期波动率替代EMA；2) 将调整项分母中的 `Rank(EMA(Abs(Delta(close, 5)), 10))` 替换为 `Rank(Mean(Abs(Delta(close, 5)), 20))`，用更长窗口的价格绝对变化均值替代EMA；3) 将末尾的 `0.01 * Rank(Delta(close, 3))` 改为 `0.01 * Rank(Delta(close, 5)) * Sign(Delta(volume, 5))`，引入成交量方向信号。",-0.04787626636573169,-0.5780689211717036,-8.992641991381475,2628.008230452675,-0.08094776164949846,-0.041361434170619105,-1.7348341358399397,0.5738537293956354,0.19765573455655217,0.07784991052409543,2.5389333555544096,0.1257978328104405,alpha_jungle_mcts,overfit,"将表达式中的 `Rank(EMA(Delta(volume, 5), 10))` 替换为 `Rank(Std(Delta(volume, 5), 10))`，并将 `Rank(EMA(Abs(Delta(close, 5)), 10))` 替换为 `Rank(Mean(Abs(Delta(close, 5)), 20))`，同时将末尾的 `0.01 * Rank(Delta(close, 3))` 改为 `0.01 * Rank(Delta(close, 5)) * Sign(Delta(volume, 5))`，以增加成交量短期波动率与价格绝对变化均值对调整项的贡献，减少对EMA指数衰减参数的依赖，降低过拟合风险。",该因子通过协方差捕捉价格5日动量与成交量5日变化率的协动强度，并引入基于成交量短期波动率与价格绝对变化均值的排名调整项，降低对EMA指数衰减参数的依赖；同时将末尾动量微调项改为价格动量与成交量方向的乘积，增加非线性结构，整体提升样本外稳定性。,"这些改动有望改善 overfit 维度，因为：1) 移除EMA算子可减少对特定指数衰减参数的依赖，避免参数在历史样本上的过度优化；2) Std和Mean是更稳健的统计量，对近期极端值不敏感，降低样本内噪声拟合；3) 将末尾动量项从纯价格Rank改为与成交量方向Sign相乘，增加了非线性结构，避免与父节点中已有的 `Sign(Delta(close, 5))` 形成高度同质的子结构，从而降低AST同质化过拟合风险。",0.26373626373626374,alpha-20260614_164620_MCTS_root,91,24,13,2,11,0.4844206531734906,"{'effectiveness': 0.4308863972915852, 'diversity': 0.7362637362637363, 'stability': 0.9375, 'turnover': 0.53125, 'overfit': 0.5784010989010988}",0.642860246491284,0.4308863972915852,0.7362637362637363,0.9375,0.53125,0.18678328148296694,0.5784010989010988,,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(EMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3))",-0.04946790442344819,-0.0534871599544275
alpha-20260614_164620_MCTS_022,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(Corr(Delta(close, 5), Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(Std(Abs(Delta(close, 5)), 20)) + 1e-6)) + Rank(Delta(volume, 5)) * 0.01","本次 refinement 将原表达式中的 `Std(Delta(volume, 5), 10)` 替换为 `Corr(Delta(close, 5), Delta(volume, 5), 10)`，同时将末尾的 `Rank(Slope(close, 5)) * 0.01` 替换为 `Rank(Delta(volume, 5)) * 0.01`。",-0.05739779536251736,-0.6676075011957312,-10.38553540786317,2624.0,-0.05089288644596912,0.07393147599529426,-1.1492924087922851,0.42429543560015737,0.2196353799931261,0.08590930284133443,2.5565959998391543,0.1543211823559535,alpha_jungle_mcts,diversity,"将表达式中的 `Std(Delta(volume, 5), 10)` 替换为 `Corr(Delta(close, 5), Delta(volume, 5), 10)`，同时将末尾的 `Rank(Slope(close, 5)) * 0.01` 替换为 `Rank(Delta(volume, 5)) * 0.01`，形成如下新表达式：  
`Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(Corr(Delta(close, 5), Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(Std(Abs(Delta(close, 5)), 20)) + 1e-6)) + Rank(Delta(volume, 5)) * 0.01`",该因子通过协方差捕捉价格5日动量与成交量5日变化率的协动强度，并引入基于价格与成交量相关系数的调整项，以增强对两者协同趋势的非线性响应；同时将价格波动度量保持为长期标准差，以稳健衡量波动幅度，协方差窗口保持12以强化短期协动捕捉，并将末尾的价格斜率项替换为成交量变化率的排名项，以增加成交量维度的独立贡献，整体提升diversity并降低与已有alpha的AST相似度。,"该改动通过两个结构性变化显著提升diversity：1) 将成交量变化率的标准差算子替换为价格与成交量的相关系数算子 `Corr`，引入了全新的二元统计关系，改变了调整项的内部逻辑，与当前节点和子节点中全部使用 `Std` 的结构形成明显区分，从而提升AST多样性；2) 将末尾的价格斜率项替换为成交量变化率的排名项，完全切换了信息源（从价格动量转为成交量动量），避免与父节点中 `Slope(close, 5)` 的子树重复，同时保持对成交量信息的利用，不损害effectiveness。整体上，该改动在保持协方差核心结构不变的前提下，通过算子替换和项替换显著改变了树形拓扑，有望提升diversity分数至0.3以上。",0.22093023255813954,alpha-20260614_162534_MCTS_021,86,22,13,2,11,0.483702258784949,"{'effectiveness': 0.45, 'diversity': 0.7790697674418605, 'stability': 0.9444444444444444, 'turnover': 0.3333333333333333, 'overfit': 0.5814702842377261}",0.6176635658914729,0.45,0.7790697674418605,0.9444444444444444,0.3333333333333333,0.21306788638031776,0.5814702842377261,,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(Std(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(Std(Abs(Delta(close, 5)), 20)) + 1e-6)) + Rank(Slope(close, 5)) * 0.01",-0.05541468035462018,-0.06496255653845592
alpha-20260614_164620_MCTS_002,"Cov(Delta(close, 5), Delta(volume, 5), 20) * (1 + Rank(WMA(Delta(volume, 5), 5)) * Sign(Delta(close, 5)) / (Rank(Std(Abs(Delta(close, 5)), 20)) + 1e-6))","将原表达式中的 `Decay_linear(Delta(volume, 5), 5)` 替换为 `WMA(Delta(volume, 5), 5)`。WMA（加权移动平均）在DSL中已定义，其计算逻辑与线性衰减加权平均（Decay_linear）本质相同，即对近期数据赋予更高权重、远期数据赋予更低权重，实现平滑效果。",-0.07399704088048942,-0.8159022939415937,-12.692460986298736,2641.7119341563784,0.006838494267535911,0.31532326939435,0.13881557470521322,0.16949019475825414,0.3110732435180965,0.10148068291329708,3.065344404352017,0.2178313125475708,alpha_jungle_mcts,turnover,"将原表达式中的 `Rank(Std(Delta(volume, 5), 10))` 替换为 `Rank(Decay_linear(Delta(volume, 5), 5))`，并保持其余结构不变，即：  
`Cov(Delta(close, 5), Delta(volume, 5), 20) * (1 + Rank(Decay_linear(Delta(volume, 5), 5)) * Sign(Delta(close, 5)) / (Rank(Std(Abs(Delta(close, 5)), 20)) + 1e-6))`",该因子通过协方差捕捉价格5日动量与成交量5日变化率的协动强度，并引入基于成交量线性衰减变化率的自适应调整项，以平滑成交量信号、降低换手率，同时保持与原始alpha相似的逻辑框架。修复了因算子名称错误导致的执行问题，使用WMA替代Decay_linear实现线性衰减加权。,"原错误反馈指出 `Decay_linear` 算子未定义，而DSL中可用的线性加权平均算子为 `WMA`。使用 `WMA(Delta(volume, 5), 5)` 可完全替代 `Decay_linear` 的功能，对成交量变化率进行5日线性衰减平滑，降低短期波动带来的信号频繁切换，从而有效降低换手率。该替换保持了原alpha的“成交量自适应调整”逻辑框架，且不引入与已有baseline因子高度重复的子树结构，有助于维持多样性和有效性。",0.2878787878787879,alpha-20260614_162534_MCTS_010,66,17,10,2,10,0.4869586171875555,"{'effectiveness': 0.4756443535032597, 'diversity': 0.7121212121212122, 'stability': 0.9047619047619048, 'turnover': 0.3333333333333333, 'overfit': 0.5434069264069264}",0.5938535460253273,0.4756443535032597,0.7121212121212122,0.9047619047619048,0.3333333333333333,0.1927442093974947,0.5434069264069264,,"Cov(Delta(close, 5), Delta(volume, 5), 20) * (1 + Rank(Std(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(Std(Abs(Delta(close, 5)), 20)) + 1e-6))",-0.06784933529467793,-0.08671619920520154
alpha-20260614_164620_MCTS_007,"Cov(Delta(close, 5), Delta(volume, 5), 12) * Rank(Std(Delta(close, 5), 10)) * (1 + Rank(EMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3)) * Sign(Delta(volume, 3))","本次 refinement 做了两处改动：1) 将协方差项 `Cov(Delta(close, 5), Delta(volume, 5), 12)` 乘上了 `Rank(Std(Delta(close, 5), 10))`，引入价格波动率的排名加权；2) 将末尾的 `0.01 * Rank(Delta(close, 3))` 替换为 `0.01 * Rank(Delta(close, 3)) * Sign(Delta(volume, 3))`，增加成交量方向对短周期动量项的约束。",-0.07201573760892757,-0.8492165447641197,-13.210709104967401,2628.008230452675,-0.004974704091903592,0.26601540073718494,-0.12931371841479658,0.15871227334214932,0.25089564390878727,0.09338014501752746,2.686820028622724,0.18572581426767912,alpha_jungle_mcts,diversity,"将表达式中的 `Cov(Delta(close, 5), Delta(volume, 5), 12)` 替换为 `Cov(Delta(close, 5), Delta(volume, 5), 12) * Rank(Std(Delta(close, 5), 10))`，并同时将末尾的 `0.01 * Rank(Delta(close, 3))` 替换为 `0.01 * Rank(Delta(close, 3)) * Sign(Delta(volume, 3))`，引入成交量方向信号对短周期动量项的约束，增加AST结构差异。",该因子通过协方差捕捉价格5日动量与成交量5日变化率的协动强度，并引入基于价格波动率（Std）的排名加权项，以增强对高波动区间的敏感性；同时将短周期动量项与成交量方向信号相乘，增加成交量对动量方向的约束，整体提升AST结构多样性与因子多样性。,"引入 `Rank(Std(Delta(close, 5), 10))` 与协方差相乘，增加了树形结构的深度和算子多样性（新增Std算子）；同时将末尾线性项改为带成交量方向信号的乘积，显著改变了AST拓扑结构，降低了与已有alpha的结构相似度，从而有效提升diversity维度，同时不破坏effectiveness和stability的主导方向。",0.4528301886792453,alpha-20260614_164620_MCTS_005,106,28,15,2,11,0.4844206531734906,"{'effectiveness': 0.45, 'diversity': 0.5471698113207547, 'stability': 0.92, 'turnover': 0.52, 'overfit': 0.4722264150943396}",0.5818792452830189,0.45,0.5471698113207547,0.92,0.52,0.1408056609625945,0.4722264150943396,,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(EMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3))",-0.06399022117553878,-0.08168881541649567
alpha-20260614_164620_MCTS_008,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(Std(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(volume, 3)) * Sign(Delta(close, 5))","将原表达式中的 `Rank(EMA(Delta(volume, 5), 10))` 替换为 `Rank(Std(Delta(volume, 5), 10))`，并将末尾的 `0.01 * Rank(Delta(close, 3))` 替换为 `0.01 * Rank(Delta(volume, 3)) * Sign(Delta(close, 5))`。",-0.04818807743219609,-0.6200483526466481,-9.645688686039843,2628.008230452675,-0.08233314526530233,-0.04715273497155216,-1.8133422814465614,0.5698156335711049,0.19516809169619664,0.07459446082074743,2.616388530043685,0.11896479403891526,alpha_jungle_mcts,diversity,"将当前表达式中的 `Rank(EMA(Delta(volume, 5), 10))` 替换为 `Rank(Std(Delta(volume, 5), 10))`，并同时将末尾的 `0.01 * Rank(Delta(close, 3))` 替换为 `0.01 * Rank(Delta(volume, 3)) * Sign(Delta(close, 5))`，形成新的表达式：  
`Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(Std(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(volume, 3)) * Sign(Delta(close, 5))`",该因子通过协方差捕捉价格5日动量与成交量5日变化率的协动强度，并将成交量动量项从指数衰减EMA替换为成交量标准差，以衡量成交量的波动性而非趋势性；同时将末尾微调项从价格动量改为成交量动量并引入价格方向符号，形成与主项不同的信号来源，整体提升因子的结构多样性与样本外稳定性。,"该建议通过两处结构调整显著改变AST拓扑：首先将成交量动量项从EMA衰减变化率替换为成交量标准差，改变了子树的计算逻辑和数值分布；其次将末尾微调项从价格动量改为成交量动量并引入价格方向符号，形成与主项不同的信号来源。这两处修改均借鉴了有效alpha仓库中通过替换算子类型和引入新变量组合来降低结构相似度的策略，同时避免了与已有子节点（如第二个子节点已使用`Std(Delta(close,5),10)`和`Sign(Delta(volume,3))`）产生重复，有效提升diversity维度。",0.26373626373626374,alpha-20260614_164620_MCTS_root,91,24,13,2,11,0.4844206531734906,"{'effectiveness': 0.4336926968897648, 'diversity': 0.7362637362637363, 'stability': 0.9230769230769231, 'turnover': 0.34615384615384615, 'overfit': 0.5689230769230769}",0.6016220558614694,0.4336926968897648,0.7362637362637363,0.9230769230769231,0.34615384615384615,0.20092119829530594,0.5689230769230769,,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(EMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3))",-0.05029842877703585,-0.05348170298583532
alpha-20260614_164620_MCTS_005,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(EMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3))",修复将上一版中未定义的 `Ewma` 替换为 DSL 中可用的 `EMA` 算子。`EMA` 与 `Ewma` 在数学上等价，均为指数加权移动平均，因此保留了原 refinement 意图（用指数衰减替代线性衰减）的所有机制和效果。,-0.0753139925519941,-0.8956835303268174,-13.933565758006385,2628.008230452675,-0.016530440732670182,0.21642351738269688,-0.3878807397756074,0.21104931051880785,0.28275642980914606,0.09128007691270994,3.097679574476506,0.18831053787223373,alpha_jungle_mcts,overfit,"将原表达式中的 `WMA(Delta(volume, 5), 10)` 替换为 `Ewma(Delta(volume, 5), 10)`，并将分母中的 `WMA(Abs(Delta(close, 5)), 10)` 替换为 `Ewma(Abs(Delta(close, 5)), 10)`，同时将协方差窗口从 15 缩短至 12，并在表达式末尾加上 `+ 0.01 * Rank(Delta(close, 3))`，以引入一个短周期价格动量微调项。",该因子通过协方差捕捉价格5日动量与成交量5日变化率的协动强度，并引入基于成交量指数衰减变化率的排名调整项，以降低对近期极端值的过度敏感；同时将价格波动度量从WMA替换为指数衰减的EMA，以更稳健地衡量近期价格波动幅度，缩短协方差窗口至12以提升短期协动捕捉能力，并加入一个低过拟合倾向的短周期动量微调项，整体提升样本外稳定性。,"修复后表达式可被 DSL 正常执行，同时完整保留了降低过拟合的核心改动：1) 使用 `EMA` 替代 `WMA`，降低对近期极端值的敏感性；2) 协方差窗口缩短至12，减少参数冗余；3) 添加低权重短周期动量项 `Rank(Delta(close, 3)) * 0.01`，改变 AST 结构并引入低过拟合倾向的子项。这些改动共同提升了样本外稳定性和 overfit 维度得分。",0.2,alpha-20260614_162534_MCTS_013,80,21,12,2,11,0.4844206531734906,"{'effectiveness': 0.45, 'diversity': 0.8, 'stability': 0.9130434782608695, 'turnover': 0.17391304347826086, 'overfit': 0.5846086956521739}",0.5843130434782609,0.45,0.8,0.9130434782608695,0.17391304347826086,0.2172897796448862,0.5846086956521739,,"Cov(Delta(close, 5), Delta(volume, 5), 15) * (1 + Rank(WMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(WMA(Abs(Delta(close, 5)), 10)) + 1e-6))",-0.06847450786802217,-0.08680167984657006
alpha-20260614_164620_MCTS_015,"Cov(Delta(close, 5), Delta(volume, 3), 8) * (1 + Rank(WMA(Delta(volume, 3), 5)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3))","修复思路：将原排名调整项中的 `EMA(Delta(volume, 3), 5)` 替换为 `WMA(Delta(volume, 3), 5)`，即使用加权移动平均（WMA）替代指数移动平均（EMA）。WMA与EMA在权重分配方式上不同（WMA线性衰减，EMA指数衰减），这一改动显著改变了调整项的计算逻辑，从而大幅降低与已有alpha（alpha-20260614_164620_MCTS_005）的AST相似度，同时保留了缩短成交量窗口和协方差窗口的核心改进方向，继续针对降低换手率进行优化。",-0.05390935714388437,-0.8012555435024526,-12.464611022025734,2618.0,-0.07489055121619181,-0.02114875504759585,-2.077707892401314,0.5330722183479355,0.20419166481675233,0.06171777837054924,3.308473995787726,0.07570113114504984,alpha_jungle_mcts,turnover,"将当前表达式中对 `Delta(volume, 5)` 的依赖替换为 `Delta(volume, 3)`，并将 `Cov(Delta(close, 5), Delta(volume, 5), 12)` 中的成交量窗口从 5 缩短至 3，同时将协方差窗口从 12 缩短至 8，以降低因子对持仓周期长度的敏感性，减少换手率。",该因子通过缩短成交量变化窗口与协方差窗口，并引入成交量变化率的指数衰减权重调整项，降低因子对持仓周期长度的敏感性，从而减少信号频繁翻转带来的高换手率，同时保留协动捕捉与排名调整的核心结构，但通过改变调整项的计算方式避免与已有alpha结构高度相似。,通过将调整项中的EMA替换为WMA，改变了调整项的时间衰减特性，使调整项对近期成交量变化的反应更线性且信号变化频率降低，同时显著改变了表达式结构，避免了与已有alpha的AST高度相似（相似度从1.00降低），且仍保持缩短窗口降低换手率的核心逻辑，有望提升turnover得分。,0.3,alpha-20260614_164620_MCTS_002,80,21,12,2,11,0.48257160398025567,"{'effectiveness': 0.45, 'diversity': 0.7, 'stability': 0.9354838709677419, 'turnover': 0.1935483870967742, 'overfit': 0.5565967741935484}",0.5671258064516128,0.45,0.7,0.9354838709677419,0.1935483870967742,0.24001237341713888,0.5565967741935484,,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(EMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3))",-0.04676149074786498,-0.05981529222212032
alpha-20260614_164620_MCTS_012,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(EMA(Delta(volume, 5), 10)) * Sign(Delta(volume, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3)) * Sign(Delta(volume, 5))","将主项中的 `Sign(Delta(close, 5))` 替换为 `Sign(Delta(volume, 5))`，同时将末尾微调项 `+ 0.01 * Rank(Delta(close, 3))` 替换为 `+ 0.01 * Rank(Delta(close, 3)) * Sign(Delta(volume, 5))`。",-0.06688321141520888,-0.9183140184674061,-14.285613533773368,2628.008230452675,-0.0342064985390903,0.13897128014736163,-0.7786897984015275,0.2923348696091676,0.2539567631194113,0.08483894198586739,2.9933985169418524,0.16715828832639024,alpha_jungle_mcts,diversity,"将当前表达式末尾的 `+ 0.01 * Rank(Delta(close, 3))` 替换为 `+ 0.01 * Rank(Delta(close, 3)) * Sign(Delta(volume, 5))`，并将主项中的 `Sign(Delta(close, 5))` 替换为 `Sign(Delta(volume, 5))`，从而在保持协方差核心结构不变的前提下，改变符号项与微调项的交互方式，引入成交量方向信号，增加AST树形结构的差异性。",该因子通过协方差捕捉价格5日动量与成交量5日变化率的协动强度，并引入基于成交量指数衰减变化率的排名调整项，以降低对近期极端值的过度敏感；同时将价格波动度量从WMA替换为指数衰减的EMA，以更稳健地衡量近期价格波动幅度，缩短协方差窗口至12以提升短期协动捕捉能力，并将主项符号从价格方向改为成交量方向，微调项也引入成交量方向信号，整体增加AST结构多样性。,"当前节点已有子节点中，diversity 目标子节点已包含 `Sign(Delta(volume, 3))` 或 `Rank(Std(...))` 的变体，但尚未出现将主项符号从 `Sign(Delta(close, 5))` 切换为 `Sign(Delta(volume, 5))` 并同时调整微调项符号的变体。该改动可显著改变子表达式的拓扑结构（符号函数的位置与输入变量均改变），降低与同层及已有子节点的AST相似度，同时保留协方差与EMA排名分母的稳健设计，避免对effectiveness和stability造成过大冲击。",0.25274725274725274,alpha-20260614_164620_MCTS_006,91,24,13,2,11,0.4844206531734906,"{'effectiveness': 0.45, 'diversity': 0.7472527472527473, 'stability': 0.9285714285714286, 'turnover': 0.14285714285714285, 'overfit': 0.5727692307692307}",0.5682901098901099,0.45,0.7472527472527473,0.9285714285714286,0.14285714285714285,0.2437822785268395,0.5727692307692307,,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(EMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3))",-0.05900611914295554,-0.07361154902264003
alpha-20260614_164620_MCTS_014,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(Std(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(Std(Delta(volume, 5), 10)) + 1e-6)) + 0.01 * Rank(Std(Delta(volume, 5), 10)) * Sign(Delta(close, 5))","修复思路：原表达式因AST与已有alpha相似度1.00被拒绝。为降低相似度，将分母中的`Rank(EMA(Abs(Delta(close, 5)), 10))`替换为`Rank(Std(Delta(volume, 5), 10))`，使分母与分子使用相同的成交量波动率排名项，从而改变AST结构；同时将末尾项中的`Rank(Delta(volume, 5))`也替换为`Rank(Std(Delta(volume, 5), 10))`，保持与主项一致的成交量波动度量，避免引入新的价格相关算子。这样整体AST结构发生实质性变化，与已有alpha的相似度显著降低。",-0.0408866219649932,-0.46163691706941384,-7.181385079128356,2628.008230452675,-0.03953286578199755,0.1344938200841846,-0.9534909754478744,0.3418254128171951,0.2557427947833366,0.08268186579061423,3.0930941426864567,0.1491611620401328,alpha_jungle_mcts,effectiveness,"将当前表达式中的 `Rank(EMA(Delta(volume, 5), 10))` 替换为 `Rank(Std(Delta(volume, 5), 10))`，同时将末尾的 `0.01 * Rank(Delta(close, 3))` 改为 `0.01 * Rank(Delta(volume, 5)) * Sign(Delta(close, 5))`，以增强成交量波动与价格方向信号的协同捕捉能力。",该因子通过协方差捕捉价格5日动量与成交量5日变化率的协动强度，并引入基于成交量波动率的排名调整项，以增强对成交量异动与价格方向协同信号的捕捉；同时将末尾短周期动量微调项替换为成交量波动率与价格方向乘积，形成正交补充信号，并调整分母为成交量波动率的排名，以降低AST结构与已有alpha的相似度，提升originality。,修复后，分母与分子共用成交量波动率排名，形成自归一化结构，避免了对价格绝对波动（EMA(Abs(close))）的依赖，从而降低与已有alpha的AST重叠。同时，所有成交量相关项统一使用Std度量，强化了成交量波动率作为核心信号的角色，与effectiveness维度（提升价格-成交量协同捕捉能力）高度一致。末尾项替换为成交量波动率与价格方向的乘积，保持了正交补充信号的低相关性，且不会增加过拟合风险（overfit=0.585尚有提升空间），有望在保持或提升effectiveness的同时通过originality检查。,0.2608695652173913,alpha-20260614_164620_MCTS_root,92,24,14,2,10,0.4844206531734906,"{'effectiveness': 0.36797959768493876, 'diversity': 0.7391304347826086, 'stability': 0.9333333333333333, 'turnover': 0.5333333333333333, 'overfit': 0.5786666666666667}",0.6304886731601762,0.36797959768493876,0.7391304347826086,0.9333333333333333,0.5333333333333333,0.18500750776057104,0.5786666666666667,,"Cov(Delta(close, 5), Delta(volume, 5), 12) * (1 + Rank(EMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(EMA(Abs(Delta(close, 5)), 10)) + 1e-6)) + 0.01 * Rank(Delta(close, 3))",-0.04642477952048783,-0.04633665081313836
alpha-20260614_164620_MCTS_004,"Cov(Delta(close, 5), Delta(volume, 5), 15) * (1 + Rank(WMA(Delta(volume, 5), 10)) * Sign(Delta(close, 5)) / (Rank(WMA(Abs(Delta(close, 5)), 10)) + 1e-6))","1. 将原表达式中的 `Rank(Decay_linear(Delta(volume, 5), 10))` 替换为 `Rank(WMA(Delta(volume, 5), 10))`，因为 `Decay_linear` 算子不存在，而 `WMA` 是可用算子中能实现线性衰减加权的最佳替代，且窗口从5扩大至10以增强衰减长度。
2. 保持其他改动不变：分母使用 `Rank(WMA(Abs(Delta(close, 5)), 10))` 替代原来的 `Rank(Std(...))`，协方差窗口保持为15。",-0.07414366994751073,-0.8728546872555787,-13.578432303675426,2633.382716049383,-0.009626032917030902,0.24533454442992514,-0.2172701051830518,0.16536364893669364,0.28772158372582024,0.0931615918807763,3.088414205008781,0.19724772047569009,alpha_jungle_mcts,effectiveness,"将原表达式中的 `WMA(Delta(volume, 5), 5)` 替换为 `Rank(Decay_linear(Delta(volume, 5), 10))`，并将分母中的 `Rank(Std(Abs(Delta(close, 5)), 20))` 替换为 `Rank(WMA(Abs(Delta(close, 5)), 10))`，同时将协方差窗口从 20 缩短至 15。",该因子通过协方差捕捉价格5日动量与成交量5日变化率的协动强度，并引入基于成交量WMA线性衰减变化率的排名调整项，以增强对近期成交量变化的非线性响应；同时将价格波动度量从标准差替换为WMA平滑后的绝对值，以更稳健地衡量近期价格波动幅度，缩短协方差窗口至15以提升短期协动捕捉能力，整体提升effectiveness。,"- 修复了算子名称错误，确保表达式可执行。
- 使用 `WMA` 实现线性衰减加权，与 `Decay_linear` 逻辑等价，且窗口扩大至10能更充分地衰减远期成交量变化，增强近期信号权重。
- 价格侧用 `WMA` 平滑绝对值替代标准差，降低异常值扰动，提升波动度量的稳健性。
- 协方差窗口缩短至15，更及时地捕捉短期协动关系，有助于提升IC均值和多头收益。
- 整体改动幅度较大，AST结构明显变化，避免与已有alpha同质化，有望改善effectiveness维度得分。",0.36363636363636365,alpha-20260614_164620_MCTS_002,66,17,10,2,10,0.48542545290064587,"{'effectiveness': 0.45, 'diversity': 0.6363636363636364, 'stability': 0.9090909090909091, 'turnover': 0.2727272727272727, 'overfit': 0.5101818181818182}",0.5556727272727273,0.45,0.6363636363636364,0.9090909090909091,0.2727272727272727,0.2067292974591647,0.5101818181818182,,"Cov(Delta(close, 5), Delta(volume, 5), 20) * (1 + Rank(WMA(Delta(volume, 5), 5)) * Sign(Delta(close, 5)) / (Rank(Std(Abs(Delta(close, 5)), 20)) + 1e-6))",-0.06806496567785668,-0.08581139062246772
