alpha_id,expression,explanation,ic_mean,ic_ir,ict,icstocknum,long_excret,long_sharpe,long_ir,long_excmdd,ls_ret,ls_std,ls_sharpe,ls_mdd,method_name,target_dimension,refinement_suggestion,factor_description,mcts_reason,max_ast_similarity,most_similar_alpha_id,complexity_symbolic_length,complexity_operator_count,complexity_parameter_count,complexity_feature_count,complexity_depth,non_null_ratio,dimension_scores,mcts_reward,effectiveness_score,diversity_score,stability_score,turnover_score,turnover_proxy,overfit_score,forbidden_subtrees,parent_expression,ic_5_mean,ic_20_mean
alpha-20260614_040702_MCTS_019,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * (Rank(Delta(Cov(Delta(close, 1), Delta(volume, 1), 5), 5)) * Rank(Abs(Cov(Delta(close, 1), Delta(volume, 1), 5))))","将右侧 `Rank(Delta(Cov(Delta(close, 1), Delta(volume, 1), 5), 3))` 替换为 `Rank(Delta(Cov(Delta(close, 1), Delta(volume, 1), 5), 5)) * Rank(Abs(Cov(Delta(close, 1), Delta(volume, 1), 5)))`。一方面将变化率窗口从3期扩大至5期，以降低与短期波动因子的相关性；另一方面引入协方差绝对值排名，与变化率排名相乘，形成“边际方向 × 当前强度”的交叉信号，增加非线性结构，从而在保持对拐点敏感度的同时，降低与已有baseline因子的线性重叠。",-0.06925121186284723,-0.7308965822432019,-11.370082452305263,2584.1152263374483,0.07406081181977009,0.5635401602039845,1.5119067854855535,0.08728673027179779,0.30938853817482115,0.0929910179553059,3.3270798081113813,0.15900380113418155,alpha_jungle_mcts,effectiveness,"将右侧 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Rank(Delta(Cov(Delta(close, 1), Delta(volume, 1), 5), 3))`，即用短期协方差的3期变化率排名替代其3期均值，以捕捉协动关系的边际变化方向，增强对价格趋势拐点的敏感度。",该因子以中期量价协动趋势为核心，通过短期协方差在最近3期中的历史排名峰值位置捕捉拐点强度，并将右侧项替换为短期协方差变化率的5期排名与协方差绝对值的交叉信号，以增强对边际变化方向与强度双重维度的捕捉能力，降低与baseline因子的线性相关性。,原表达式仅依赖3期变化率排名，结构与常见短期动量类因子高度相似，导致相关性过高。修复后：(1) 扩大Delta窗口至5期，减少与短期协方差类因子的重叠；(2) 引入绝对值排名，使因子同时考虑协方差的当前水平与变化方向，形成更独特的信号结构；(3) 乘法交叉增强了非线性，有助于降低与baseline的线性相关性，同时仍聚焦于量价协动边际变化对拐点的捕捉能力，有望提升 effectiveness。,0.45555555555555555,alpha-20260614_040702_MCTS_004,90,21,14,2,8,0.4762347063404201,"{'effectiveness': 0.7277280443241378, 'diversity': 0.5444444444444445, 'stability': 1.0, 'turnover': 0.21428571428571427, 'overfit': 0.487}",0.5946916406108593,0.7277280443241378,0.5444444444444445,1.0,0.21428571428571427,0.16456761203709105,0.487,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.057240744394115646,-0.07829881425600486
alpha-20260614_040702_MCTS_008,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Std(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)","将右侧的 `Slope(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Std(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)`，其余结构保持不变。",-0.09415296074406215,-0.9983763233186067,-15.531090704682956,2601.008230452675,0.06868146895893545,0.5427189435816164,1.3548025988876955,0.13737221223366777,0.36525215446724824,0.10358064315422069,3.5262588003380726,0.20944082672273698,alpha_jungle_mcts,stability,"将右侧的 `Slope(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Std(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)`，同时保持左侧 `Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(...))` 结构不变。",该因子以中期量价协动趋势为核心骨架，通过短期协方差在最近3期中的历史排名峰值位置替代符号函数，捕捉短期量价协动趋势的拐点强度，同时将右侧相关性项替换为短期协方差自身的波动幅度（标准差），以度量短期协动的不确定性而非方向性变化，从而在保留量价协动信息的同时降低信号对极端拐点的过度反应，提升信号的时间平稳性。,当前因子稳定性已为满分，但右侧 `Slope` 项对短期趋势敏感，易引入噪声，导致 turnover 偏高（0.333）。替换为 `Std` 后，可度量短期协方差自身的波动幅度，而非方向性变化，从而在保留量价协动信息的同时降低信号对极端拐点的过度反应，提升信号的时间平稳性，并减少换手率波动。该操作与兄弟节点 `Mean` 版本形成互补（均值 vs 标准差），避免同质化。,0.6507936507936508,alpha-20260614_040702_MCTS_004,63,14,11,2,8,0.4794509271777577,"{'effectiveness': 0.7075555085960079, 'diversity': 0.3492063492063492, 'stability': 1.0, 'turnover': 0.47368421052631576, 'overfit': 0.39914285714285713}",0.585917785094306,0.7075555085960079,0.3492063492063492,1.0,0.47368421052631576,0.09970895782727426,0.39914285714285713,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Slope(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.07650144229090243,-0.10834091999687011
alpha-20260614_040702_MCTS_010,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Rank(Cov(Delta(close, 1), Delta(volume, 1), 5) / (Std(Delta(close, 1), 5) * Std(Delta(volume, 1), 5) + 0.001)) * Log(1 + Abs(Delta(volume, 1) / (volume + 0.001)))","将右侧项中 `Log(1 + Abs(Delta(volume, 1) / volume + 0.001))` 的除法顺序调整为 `Delta(volume, 1) / (volume + 0.001)`，避免分母为0时出现除零错误，同时将 `+0.001` 移至分母内部，确保对数变换的输入稳定且非负。该修复仅修正了表达式的数值稳定性问题，未改变原有引入成交量变化率信息的意图，保持了与已有baseline因子降低相关性的目标。",-0.07278705683369403,-0.7767780019837002,-12.083829838942659,2600.0864197530864,0.0511451083408585,0.4827559012777135,1.0946337898664766,0.16725691212350724,0.2994251941324033,0.08969905608863128,3.3381086400345445,0.1715201675707857,alpha_jungle_mcts,effectiveness,"将右侧的 `Std(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Rank(Cov(Delta(close, 1), Delta(volume, 1), 5) / (Std(Delta(close, 1), 5) * Std(Delta(volume, 1), 5) + 0.001))`，即用短周期量价协方差除以各自波动率的乘积（类似动态相关系数）替代单纯的标准差，以更精确地度量短期量价协动的方向性强度，同时保留排名变换以增强信号稳定性。",该因子以中期量价协动趋势为核心骨架，通过短期协方差在最近3期中的历史排名峰值位置替代符号函数，捕捉短期量价协动趋势的拐点强度，同时将右侧相关性项替换为短期协方差经波动率归一化后的排名值，并引入成交量变化率的对数变换以降低与已有baseline因子的相关性，从而在保留量价协动信息的同时提升因子的多样性，改善effectiveness。,"错误反馈指出新表达式与已有baseline因子相关性过高。原修复方案中 `Log(1 + Abs(Delta(volume, 1) / volume + 0.001))` 的写法可能导致数值不稳定（分母为0或负值），从而影响因子实际计算效果。修正后的表达式 `Log(1 + Abs(Delta(volume, 1) / (volume + 0.001)))` 确保了对成交量变化率的稳健度量，同时保留了原有量价协动方向性强度度量的核心逻辑，有望在保持因子稳定性的前提下，通过增加成交量变化率维度的差异性，进一步降低与已有因子的相关性，从而提升effectiveness。",0.40707964601769914,alpha-20260614_032932_MCTS_021,113,28,18,2,10,0.47930829142321457,"{'effectiveness': 0.6417941562782195, 'diversity': 0.5929203539823009, 'stability': 1.0, 'turnover': 0.0, 'overfit': 0.5176637168141592}",0.550475645414936,0.6417941562782195,0.5929203539823009,1.0,0.0,0.23209607975593977,0.5176637168141592,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Std(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.06252170717444128,-0.08070589367933874
alpha-20260614_040702_MCTS_007,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Mean(Cov(Delta(close, 1), Delta(volume, 1), 10), 5) / Std(Delta(close, 5), 10)","在上一版表达式的基础上，在右侧均值项之后增加了一个除以 `Std(Delta(close, 5), 10)` 的分母项，以引入波动率归一化。该修改保持了原refinement方向（延长协方差和平滑窗口），但通过增加新的算子（Std）和新的窗口（10），显著改变了AST结构，降低了与已有alpha的相似度。",-0.07910791366405458,-0.8654253835876504,-13.462859461607529,2607.855967078189,0.021458265744462635,0.34527602735303226,0.6856267812262931,0.0865828638498378,0.2958930139662046,0.08474658347009259,3.491503749772124,0.18936498603861615,alpha_jungle_mcts,stability,"将右侧的 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 10), 5)`，以延长短期协方差的回溯窗口和平滑窗口，降低噪声对因子值的扰动，同时保持中期协动趋势项不变。",该因子以中期量价协动趋势为核心，通过短期协方差在最近3期中的历史排名峰值位置捕捉拐点强度，并将右侧项替换为更长窗口的短期协方差均值，同时引入波动率调整项以增加结构多样性，避免与已有alpha高度同质化。,"原表达式与已有alpha的AST相似度为1.00，完全一致。通过引入Std(Delta(close, 5), 10)作为分母，不仅增加了结构多样性，还进一步提升了stability：波动率归一化可以消除价格波动幅度对因子值的影响，使因子在波动率变化的市场环境中输出更稳定。同时，该修改不改变核心中期协动项和排名拐点项，继续沿原refinement方向平滑短期协方差部分，且未使用被规避的频繁子树。",0.84,alpha-20260614_040702_MCTS_005,75,17,13,2,9,0.4806224754340715,"{'effectiveness': 0.5304684965417349, 'diversity': 0.16000000000000003, 'stability': 1.0, 'turnover': 0.7222222222222222, 'overfit': 0.314}",0.5453381437527914,0.5304684965417349,0.16000000000000003,1.0,0.7222222222222222,0.07408874222234277,0.314,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.06368273419694062,-0.08909449481768267
alpha-20260614_040702_MCTS_013,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * WMA(Cov(Delta(close, 1), Delta(volume, 1), 5), 3) * Greater(Count(Sign(Delta(close, 1)) > 0, 5), 3)","将原表达式中不可用的 `Ts_ArgMax(Sign(Delta(close, 1)), 5)` 替换为 `Greater(Count(Sign(Delta(close, 1)) > 0, 5), 3)`，该结构在DSL中可用，表示“最近5日中价格上涨的天数大于3”，同样能捕捉价格方向一致性条件，在趋势不明确时抑制信号输出。",-0.06713394995053638,-0.864609185725814,-13.450162402663846,2607.855967078189,-0.04512531847021228,0.0831722273184211,-1.165753294146567,0.3770493213566629,0.21295910536282814,0.07102177025818966,2.9985046076526287,0.11955273772779484,alpha_jungle_mcts,turnover,"将右侧项 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Decay_linear(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)`，并对整体结果施加 `Ts_ArgMax(Sign(Delta(close, 1)), 5)` 作为条件权重，仅在最近5日价格方向一致时激活信号。",修复后的因子以中期量价协动趋势为核心，通过短期协方差在最近3期中的历史排名峰值位置捕捉拐点强度，并将右侧项替换为线性衰减加权平滑（使用WMA实现），同时引入最近5日价格方向一致性条件权重（通过Count和Sign实现），仅在趋势明确时激活信号，从而降低换手率。,该修复保持了方向一致性过滤的初衷，同时使用DSL原生算子（Count、Sign、Greater）确保可执行。`WMA`赋予近期数据更高权重，减少滞后调仓；方向一致性条件在趋势模糊时抑制无效交易，两者结合可有效降低换手率，且不与兄弟节点中的Std、Rank(IdxMax)结构重复。,0.4823529411764706,alpha-20260614_040702_MCTS_004,85,19,15,2,9,0.4806224754340715,"{'effectiveness': 0.45, 'diversity': 0.5176470588235293, 'stability': 1.0, 'turnover': 0.6521739130434783, 'overfit': 0.4749411764705882}",0.6189524296675192,0.45,0.5176470588235293,1.0,0.6521739130434783,0.08328075480785192,0.4749411764705882,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.0575322243228007,-0.08194510052007001
alpha-20260614_040702_MCTS_020,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * WMA(WMA(Cov(Delta(close, 1), Delta(volume, 1), 5), 3), 3)","将原表达式中的 `DecayLinear(Cov(...), 3)` 替换为 `WMA(Cov(...), 3)`，因为 DSL 中未定义 `DecayLinear` 算子。`WMA` 本身即为加权移动平均，默认对近期数据赋予更高权重，与线性衰减的意图一致。外层再套一层 `WMA(..., 3)` 实现3期平滑，整体效果与原设计目标一致：近期信号权重更高，历史信号权重下降，从而降低换手。",-0.06957768314060107,-0.8617160690159915,-13.405156068889697,2607.855967078189,-0.03682720216158997,0.11453526173560033,-0.9835296357180475,0.32446075433582033,0.22130095878314227,0.07273253681607919,3.042667951246527,0.12201986947248393,alpha_jungle_mcts,turnover,"将右侧的 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `WMA(DecayLinear(Cov(Delta(close, 1), Delta(volume, 1), 5), 3), 3)`，即对短期协方差先施加一个线性衰减权重（近3期权重更大），再取3期加权移动平均，以降低历史远期的持仓信号权重，从而减少不必要的换手。",该因子以中期量价协动趋势为核心，通过短期协方差在最近3期中的历史排名峰值位置捕捉拐点强度，并将右侧项替换为经线性衰减加权的短期协方差3期移动平均，以降低历史远期的持仓信号权重，减少不必要的换手。,修复后使用 `WMA` 替代不存在的 `DecayLinear`，既保持了“近期权重更高、远期权重更低”的衰减意图，又避免了表达式计算失败。同时，`WMA` 是 DSL 支持的算子，计算稳定，能够有效减少历史远期的噪声信号引发的频繁开平仓，从而在保持因子有效性的前提下降低换手率。,0.6119402985074627,alpha-20260614_040702_MCTS_004,67,15,12,2,8,0.4806224754340715,"{'effectiveness': 0.45, 'diversity': 0.3880597014925373, 'stability': 1.0, 'turnover': 0.7586206896551724, 'overfit': 0.41662686567164176}",0.6026614513638704,0.45,0.3880597014925373,1.0,0.7586206896551724,0.08015009084355777,0.41662686567164176,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.05754505786103597,-0.0857641425982562
alpha-20260614_040702_MCTS_005,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)","将右侧的 `Slope(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)`，即用短期协方差的3期均值替代其斜率。",-0.06754979420958332,-0.853022115909399,-13.269909898555934,2607.855967078189,-0.0436648599380266,0.08871287477807951,-1.1486062559712553,0.36860552263874347,0.2142581268273238,0.07119948680824456,3.009265044344586,0.11916442573199462,alpha_jungle_mcts,stability,"将右侧的 `Slope(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)`，即用短期协方差的3期均值替代其斜率，以平滑短期波动对因子值的影响，提升因子在时序上的稳定性。",该因子以中期量价协动趋势为核心，通过短期协方差在最近3期中的历史排名峰值位置捕捉拐点强度，并将右侧项替换为短期协方差的3期均值，以平滑短期波动，提升因子时序稳定性。,原 `Slope` 项对短期协方差的微小变化非常敏感，容易引入噪声，导致因子值在相邻交易日之间剧烈波动，从而拉低 stability 分数。改用 `Mean` 后，相当于对短期量价协动强度进行移动平均滤波，能够有效抑制异常跳变，提高因子输出的平稳性。同时，该替换并未引入与 baseline 因子（如 `Rank`、`Corr` 等）相同的结构，保持了因子的多样性，避免同质化。,0.6507936507936508,alpha-20260614_040702_MCTS_004,63,14,11,2,8,0.4806224754340715,"{'effectiveness': 0.45, 'diversity': 0.3492063492063492, 'stability': 1.0, 'turnover': 0.6875, 'overfit': 0.39914285714285713}",0.5771698412698412,0.45,0.3492063492063492,1.0,0.6875,0.08176037263013894,0.39914285714285713,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Slope(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.05712644265609688,-0.08319579589781778
alpha-20260614_040702_MCTS_006,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3) / (Std(Delta(close, 1), 5) * Std(Delta(volume, 1), 5) + 0.001)","将原表达式右侧的 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3) / (Std(Delta(close, 1), 5) * Std(Delta(volume, 1), 5) + 0.001)`，即对短期协方差均值进行幅度归一化，分母加入小常数避免除零。",-0.05856933910859382,-0.7687566513555651,-11.959046907627217,2607.855967078189,-0.027938604924867882,0.15386652117940763,-0.8445245545904639,0.2675245404455344,0.194788363257411,0.06521727031957691,2.986760444019066,0.10990609946458446,alpha_jungle_mcts,overfit,"将右侧 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3) / (Std(Delta(close, 1), 5) * Std(Delta(volume, 1), 5) + 0.001)`，即对短期量价协方差进行幅度归一化，消除量纲和异常波动带来的伪相关性，同时保留其3期平滑结构。",该因子以中期量价协动趋势为核心，通过短期协方差在最近3期中的历史排名峰值位置捕捉拐点强度，并将右侧项替换为经波动幅度归一化的短期协方差3期均值，消除量纲与极端波动影响，提升因子泛化能力。,原始右侧项直接使用协方差均值，未控制价格和成交量的绝对波动幅度差异，容易在极端行情下产生虚假信号。通过引入分母（价格和成交量的短期标准差乘积）进行归一化，相当于将协方差转化为类似相关系数的量纲，能有效抑制尾部噪声对因子值的过度影响，提升因子在样本外的泛化能力，从而降低 overfit 得分。,0.7,alpha-20260614_040702_MCTS_005,90,21,16,2,9,0.4806202833636519,"{'effectiveness': 0.45, 'diversity': 0.30000000000000004, 'stability': 1.0, 'turnover': 0.6470588235294118, 'overfit': 0.37699999999999995}",0.5548117647058823,0.45,0.30000000000000004,1.0,0.6470588235294118,0.08202057370019027,0.37699999999999995,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.04981014916833634,-0.07213135858976338
alpha-20260614_040702_MCTS_014,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Mean(Cov(Delta(close, 1), Delta(volume, 1), 5), 3) * Rank(Corr(close, volume, 10))",将原表达式中的 `DecayLinear` 替换为 `Mean`，因为 `Mean` 是 DSL 中可用的算子，能实现类似平滑效果，降低短期协方差序列对极端值的敏感性，同时保留量价协动信息的稳定性。,-0.06428243576226678,-0.7906839250436143,-12.300155233817781,2607.855967078189,-0.044032504281428464,0.08977685026316302,-1.184485357910664,0.37425640545426736,0.21664176581400407,0.07244461370677456,2.9904468355767504,0.11073664770012688,alpha_jungle_mcts,overfit,"将表达式中的 `Std(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `DecayLinear(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)`，并整体乘以 `Rank(Corr(close, volume, 10))` 作为正交化约束项。",该因子以中期量价协动趋势为核心，通过短期协方差的历史排名峰值位置捕捉拐点强度，并引入窗口内均值平滑短期协方差序列，同时加入长期量价相关性作为正交化约束，降低对短期极端协动事件的过度响应，从而提升泛化能力和时间平稳性。,"原 `DecayLinear` 算子未在可用算子列表中定义，导致执行失败。改用 `Mean` 算子，其计算窗口内协方差的简单算术平均，同样能平滑序列、抑制噪声，避免标准差对极端值的过度放大，从而降低过拟合风险。同时，乘以 `Rank(Corr(close, volume, 10))` 引入长期量价相关性约束，迫使因子在协动趋势与长期相关性一致时才产生强信号，进一步减少对短期噪声的过度响应，符合改进 overfit 维度的目标。",0.8289473684210527,alpha-20260614_040702_MCTS_005,76,17,12,2,9,0.4806224754340715,"{'effectiveness': 0.45, 'diversity': 0.17105263157894735, 'stability': 1.0, 'turnover': 0.75, 'overfit': 0.3768684210526316}",0.5495842105263157,0.45,0.17105263157894735,1.0,0.75,0.07639764809705615,0.3768684210526316,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Std(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.05483180284665806,-0.07971278005756881
alpha-20260614_040702_MCTS_016,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * WMA(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)","将原表达式右侧的 `DecayLinear(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `WMA(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)`，因为 `DecayLinear` 不是可用算子，而 `WMA`（加权移动平均）同样支持线性衰减加权，且是可用的算子。",-0.06713394995053638,-0.864609185725814,-13.450162402663846,2607.855967078189,-0.045125964674656016,0.0831722273184211,-1.1657698694175629,0.37705338655451925,0.21295910536282814,0.07102177025818966,2.9985046076526287,0.11955273772779484,alpha_jungle_mcts,turnover,"将当前节点中右侧的 `Std(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)` 替换为 `DecayLinear(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)`，使短期协动项的权重随时间指数衰减，从而降低信号的换手率，同时保留协动趋势的近期信息。",该因子以中期量价协动趋势为核心骨架，通过短期协方差的线性衰减加权替代其波动幅度，在保留协动趋势近期信息的同时降低信号对短期波动的过度反应，从而减少信号翻转频率、降低换手率。,`Std` 对短期协方差的波动幅度敏感，容易在协动剧烈变化时产生信号快速翻转，导致高换手率；`WMA` 对过去3期的协方差进行线性衰减加权平均，平滑了短期协动趋势的噪声，使信号变化更平稳、持仓更稳定，从而直接改善 turnover 维度。同时，该替换与现有子节点中使用的 `Mean`、`Abs` 差分、`Rank` 等操作不同，避免了同质化。,0.7411764705882353,alpha-20260614_040702_MCTS_013,63,14,11,2,8,0.4806224754340715,"{'effectiveness': 0.45, 'diversity': 0.2588235294117647, 'stability': 1.0, 'turnover': 0.6538461538461539, 'overfit': 0.376547152194211}",0.5478433670904259,0.45,0.2588235294117647,1.0,0.6538461538461539,0.08328075480785192,0.376547152194211,,"Cov(Delta(close, 5), Delta(volume, 5), 10) * Rank(IdxMax(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)) * Std(Cov(Delta(close, 1), Delta(volume, 1), 5), 3)",-0.0575322243228007,-0.08194510052007001
